40,J02459.1,V01146.1,X51522.1,AF063097.1,AF064539.1,U32222.1,U02303.1,AF125520.1,AP000363.1,AF083977.1,AF069308.1,AF069529.1,AF335538.1,AJ298298.1,AP004402.1,AF527608.1,AY055382.1,BK000583.1,AF158101.6,AP005153.1,AP005154.1,AF503408.1,AF547987.1,AY135486.1,AB102868.1,AJ556162.1,AY736146.1,DQ904452.1,AB255436.1,AB285204.1,CP000711.1,DQ126339.2,EU311208.1,AB362338.2,AB426868.1,AM491472.1,EU734174.1,EU570103.1,EU078592.1,FJ184280.1,FJ188381.1,FM180578.1,FJ230960.1,FJ000341.1,FJ839692.1,FJ839693.1,GQ357916.1,GU071091.1,GU169904.1,GU573886.1,AP011113.1,HM137666.1,FR667955.1,HM208303.1,HM173637.1,HM770079.1,HM208537.1,HQ110083.1,HQ110084.1,HM035025.1,JN202312.1,HM997020.1,JF314845.1,JF912400.1,JF461087.1,JF719729.1,JF719730.1,JF719731.1,JF719732.1,JF719734.1,JN600960.1,JF974339.1,JN627160.1,JQ011317.1,JQ011318.1,JF900176.1,JN391180.1,JQ288021.1,JQ177065.1,JQ086377.1,JQ086374.1,JQ086372.1,JQ086369.1,JQ086376.1,JQ691610.1,JN986846.1,JQ086370.1,JQ086371.1,JQ086373.1,JQ806763.1,JQ806764.1,JQ182726.1,JQ182727.1,JQ182728.1,JQ182730.1,JQ182731.1,JQ182732.1,JQ182733.1,JQ182734.1,JX128259.1,HE956711.1,JX434033.1,JX509734.1,JX536493.1,JX181825.1,JX880034.1,JX871397.1,JX872508.1,JX000007.1,JQ957925.1,KC139521.1,KC618326.1,KC736978.1,KF208315.1,KF030445.1,KC911856.1,KC911857.1,KF322032.1,KC814930.1,AP013552.1,AP013553.1,AP013556.1,AP013557.1,AP013558.1,AP013561.1,AP013562.1,AP013564.1,KF971864.1,KF925357.1,KJ419279.1,KF562341.1,KJ477684.1,KJ477685.1,KJ477686.1,KJ603229.1,KJ909655.1,KM190144.1,KJ832078.1,KM242061.1,KM360178.1,KM407600.1,LK985321.1,LK985322.1,KM501444.1,KJ668714.2,KM606994.1,KM606995.1,KM606996.1,KM606997.1,KM606998.1,KM606999.1,KM607000.1,KM607001.1,KM607002.1,KM607003.1,KM607004.1,KM657822.1,KM236242.1,KP010268.1,KP063541.1,KP797973.1,KP719132.1,KP719134.1,KR014248.1,KP869101.1,KP869104.1,KP869108.1,KP869109.1,KJ000058.2,KF766125.2,KF582788.2,JQ067084.3,Pathogen
CP007799.1,0.09116233,0,0,0,0,0,0,0.020649883,0.017054621,0,0.006902142,0.015821429,0.001071671,0,0.020941468,0.003742353,0,0.003742353,0.00054493,0.019306184,0.025611902,0,0.018587837,0,0.00726709,0.026211015,0.004486221,0.0005007,0.006677852,0.027031057,0,0,0.007956801,0.003748108,0.003748108,0,0,0.006865574,0.097304482,0.018852714,0.056012674,0.026764417,0,0.007206371,0.00053822,0.000528692,0,0,0,0.002177796,0.000531673,0.000544875,0,0.009128458,0.003440555,0,0.000100935,0.000243682,0.000271058,0.000536571,0.000534695,0.000534904,0,0,0,0,0,0,0,0,0.012979798,0.012979798,2.11E-05,0.00236898,0.002326896,0.007558183,0,0,0,0.001638989,0.010594277,0.008002668,0.01124816,0.070391703,0,0.000496002,0.046691746,0,0.007373154,0.00244062,0.012456677,0.007283058,0.004671547,0.025162465,0.001872068,0.003434871,0.012316953,0.007043694,0.013567981,0.000515761,0.00049811,0,0.032125163,0,0,0,0,0,0,0,0.000269333,0.00269637,0.006853943,0.000512698,0.000676476,0,0,0.000238173,0.015383066,0,0,0,0,0,0,0,0,0,0.000293522,0,0.000119568,0.000544869,0.000551751,0.000555589,0.00046283,0.019445037,0,0.016742888,0,0,0.000130163,0,0,0.000539561,0.000510725,0.000291038,0.000291052,0.000291052,0.00029105,0.00029105,0.00029104,0.000538969,0.000500588,0.000248783,0.000544785,0.00052867,0,0,0,0,0,0,0,0,0,8.11E-05,0,0,0,0.00277796,0,0,0
CP008801.1,0.049522316,0,0,0,0,0,0.024836601,0.010553659,0.002304678,0,0,0.001133701,0.000209107,0,0.011180753,0.000167926,0,0.000167926,0.000580469,0.007843137,0.007486802,9.84E-05,0,0,0.000605591,0.010704432,0.000149541,0.000542927,0.007840662,0.009478976,0.001297373,0,0.008242675,0.000168184,0.000168184,0,0,0,0.055612554,0.005734596,0.004429285,0.006050933,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.008035125,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.006947445,0.000424056,0,0,0,0,0,0.000230846,0.001689638,0.051029734,0,0.000537834,0.001376902,0.00011031,0.000231214,0.001258052,0.000163099,0.000232438,0,0.009264464,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.01684485,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.043083037,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.007679559,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.006640805,0,0,0
CP008805.1,0.283350185,0,0,0,0,0,0.02875817,0.104442012,0.092565766,0,0.012551582,0.046330587,0.009618903,0.001951288,0.084353475,0.00388629,0,0.00388629,0.000586392,0.101039048,0.113101904,0.003749225,0.023074556,0,0.007388208,0.30861244,0.004080325,0.000699773,0.033522152,0.226366464,0.045532796,0.007397927,0.085555467,0.003892266,0.003892266,0,0,0.010635822,0.290001399,0.372272402,0.347860526,0.372439315,0,0.008818644,0.000737784,0.000724724,0,0,0,0.003915139,0.000567517,0.00074032,0,0.086043525,0.005160832,0,0.000605608,0.000139247,0.00030494,0.000663178,0.000732953,0.000733239,0.000542422,0,0,0,0,0,0,0,0.020681818,0.020681818,2.11E-05,0.007330428,0.055230529,0.006136347,0,0.00114322,0,0.01007496,0.031658191,0.019442378,0.050399479,0.25606257,0,0.000693208,0.02633326,0.000419176,0.021913937,0.008932166,0.010662589,0.004571281,0.004406665,0.282633626,0.001375857,0.010251358,0.030273907,0.021153802,0.008412617,0.000713669,0.000696153,0,0.109647979,0,0,0,0.000780725,0,0,0,0.000269333,0.016370815,0.018800077,0.000637892,0.2073609,0,0,0.000238173,0.0347189,0,0,0,0,0,0,0,0,0.399927567,0.000419317,0,0.000316855,0.000740311,0.000749661,0.000754877,0.022439274,0.099899903,0,0.022401364,0,0,0.000230743,0,0,0.000739623,0.000706701,0.000326675,0.000326691,0.000326691,0.000326689,0.000326689,0.000326677,0.000720644,0.000699617,0.000444255,0.000740197,0.000724694,0,0,0,0.126488844,0,0,0,0,0,9.36E-05,0.000460311,0,0,0.040436584,0,0,1
CP008957.1,0.316695211,0,0,0,0,0,0.02875817,0.999085132,0.801237942,0,0.018692277,0.072985161,0.018270688,0.006182998,0.969722195,0.005901403,0,0.005901403,0.000586392,0.767353779,0.827211646,0.003326084,0.038124295,0,0.011142871,0.504417979,0.005725272,0.000699773,0.38166747,0.218080348,0.014745141,0.003148598,0.860668625,0.005910478,0.005910478,0,0,0.010984919,0.324534813,0.509371393,0.435072178,0.48663533,0,0.00933164,0.000737784,0.000724724,0,0,0,0.007903688,0.000567517,0.00074032,0,0.748516192,0.014472175,0,0.000605608,0.000139247,0.00030494,0.000663178,0.000732953,0.000733239,0.001898477,0,0,0,0,0,0,0,0.032373737,0.032373737,2.11E-05,0.005810705,0.5087591,0.007608072,0,0.00114322,0,0.015208851,0.04135507,0.023212866,0.066764827,0.278782598,0,0.000693208,0.044232992,0.000419176,0.027694284,0.012731481,0.01930683,0.013145661,0.012906954,0.240628724,0.000902201,0.014671424,0.050026556,0.034468656,0.015419225,0.000713669,0.000696153,0,0.14232073,0,0,0,0.00060723,0,0,0,0.000269333,0.012839855,0.015107636,0.000637892,0.177384576,0,0,0.000238173,0.020443616,0,0,0,0,0,0,0,0,0.043788891,0.000419317,0,0.000316855,0.000740311,0.000749661,0.000754877,0.176146701,0.767923073,0,0.035862853,0,0,0.000230743,0,0,0.000739623,0.000706701,0.000326675,0.000326691,0.000326691,0.000326689,0.000326689,0.000326677,0.000720644,0.000699617,0.000444255,0.000740197,0.000724694,0,0,0,0.126404966,0,0,0,0,0,9.36E-05,0.006418781,0,0,0.361069104,0,0,1
CP009166.1,0.130677011,0,0,0,0,0,0.020083185,0.001323292,0.001514503,0,0.002922971,0.000957348,0.000130692,0.00517209,0.001322104,0.000815641,0.003914236,0.000815641,0.000580469,0.001357466,0.002287634,0,0.001256281,0,0.000920498,0.008172389,0.000427259,0.000542927,3.32E-05,0.166233545,0,0,0.00138172,0.000816895,0.000816895,0,0,0.003095327,0.147414075,0.009563768,0.007856323,0.008523923,0,0.002467266,0.000580552,0.000570274,0,0,0,0.000807497,0.000812445,0.000586333,0,0.000173545,0.003604391,0,0.000100935,0.000243682,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0.001994949,0.001994949,2.11E-05,0,0.000880896,0.002120282,0,0,0,0.001807708,0.002044072,0.004334778,0.00135171,0.134747402,0,0.000537834,0.00270463,0,0.001669878,0.002339976,0.001427115,0.00152376,0.002576575,0.184119988,0,0.00146448,0.00323731,0.000636205,0.000656137,0.000557741,0.000540119,0,0.004172099,0,0.000132867,0,0.000455423,0,0,0,0.000269333,0.005200141,0.038517231,0.000548468,0,0,0,0.004048945,0.045066593,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,0,0.000161417,0.000586326,0.000593732,0.000597862,0.000494749,0.001542476,0,0.00129189,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0.367360063,0,0,0,0,0,0.000243262,0,0,0.000131404,0.000378066,0,0,1
CP009273.1,0.049522316,0,0,0,0,0,0.024836601,0.010553659,0.002304678,0,0,0.001133701,0.000209107,0.000893361,0.011180753,0.000167926,0.007080529,0.000167926,0.000580469,0.007843137,0.007486802,0.000177129,0,0,0.000605591,0.010704432,0.000149541,0.000542927,0.007840662,0.013824394,0.010603528,0,0.008242675,0.000168184,0.000168184,0,0,0,0.055612554,0.005734596,0.004429285,0.006050933,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.008035125,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.006947445,0.000424056,0,0,0,0,0,0.000230846,0.001689638,0.051029734,0,0.000537834,0.001376902,0.00011031,0.000231214,0.001258052,0.000163099,0.000232438,0,0.010096467,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.0463103,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.042282074,0.000548468,0.028200575,0,0,0,0.082252826,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.007679559,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.006640805,0,0,0
CP009644.1,0.039762293,0,0,0,0,0,0.024836601,0.005195145,0.002304678,0,0,0.001133701,0.000209107,0,0.00525577,0.000167926,0,0.000167926,0.000580469,0.002346238,0.002239642,0,0,0,0.000169565,0.010704432,0.000149541,0.000542927,0.001810661,0.006560729,0.010603528,0,0.003255777,0.000168184,0.000168184,0,0,0,0.041925104,0.005734596,0.00383117,0.005401992,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.002342855,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.000914138,0.000374167,0,0,0,0,0,0.000230846,0.001689638,0.040976812,0,0.000537834,0.001376902,0.00011031,0.000231214,0,0.000163099,0.000232438,0,0.007645432,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.015619296,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.028200575,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.002297304,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.001134197,0,0,0
CP009789.1,0.039762293,0,0,0,0,0,0.024836601,0.005195145,0.002304678,0,0,0.001133701,0.000209107,0,0.00525577,0.000167926,0,0.000167926,0.000580469,0.002346238,0.002239642,0,0,0,0.000169565,0.010704432,0.000149541,0.000542927,0.001810661,0.006560729,0.010603528,0,0.003255777,0.000168184,0.000168184,0,0,0,0.041925104,0.005734596,0.00383117,0.005401992,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.002342855,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.000914138,0.000374167,0,0,0,0,0,0.000230846,0.001689638,0.040976812,0,0.000537834,0.001376902,0.00011031,0.000231214,0,0.000163099,0.000232438,0,0.007645432,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.015619296,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.028200575,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.002297304,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.001134197,0,0,0
CP010315.1,0.178486681,0,0,0,0,0,0.027688651,0.002564898,0.001744971,0,0.000491256,2.52E-05,0.000365937,4.70E-05,0.003231809,0.000167926,0.000124657,0.000167926,0.000586392,0.002631138,0.003295473,9.84E-06,0.002589478,0,0.000436025,0.010372647,0.000534074,0.000784229,0.001843884,0.093703404,0,0,0.002271103,0.000168184,0.000168184,0,0,0.001093837,0.197243856,0.016507576,0.009198041,0.008804546,0,0.001148134,0.000822448,0.000807889,0,0,0,0.000269166,0.00057349,0.000823235,0,0.000885079,0.000382284,0,0.000100935,0.000382928,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.000631313,0.000631313,2.11E-05,0,0.002343516,0.000873057,0,0,0,0.000120514,2.49E-05,0.000872086,0,0.183906825,0,0.000776871,0.000147525,0.00011031,0.000256904,0,0.000570846,0.000258264,0.000602003,0.138607182,0.000360881,0,0,0.000204494,0.000210901,0.00079763,0.000780172,0,0.003520209,0,0.000132867,0,0.000303615,0,0,0,0.000269333,0.00349886,0.044985037,0.000637892,0.00154321,0,0,0.000238173,0.083033309,0,0,0,0,0,0,0,0,0.000938333,0.000419317,8.82E-05,0.000400552,0.000823226,0.000833623,0.000839423,0.001069297,0.002576262,0,0,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0.000215593,0,0,0,0,0,0,9.36E-05,0,0,0.000131404,0.002695772,0,0,1
CP010344.1,0.226709036,0,0,0,0,0,0.035294118,0.018722125,0.024018042,0,0.001154451,0.000327514,0.010768989,0,0.018460484,0.000311863,0,0.000311863,0.000586392,0.025406402,0.02425212,9.84E-06,0.009845144,0,0.001719878,0.032427618,0.000555437,0.000784229,0.018173059,0.026775444,0.010054639,0,0.016675931,0.000312342,0.000312342,0,0,0.003630609,0.254511962,0.030248621,0.029921922,0.03760348,0,0.003810827,0.000822448,0.000807889,0,0,0,0.000269166,0.00057349,0.000823235,0,0.016990039,0.002921741,0,0.002402245,0.00020887,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.001262626,0.001262626,2.11E-05,0,0.000847655,0.004065953,0,0.00084683,0,0.000216925,0.00054841,0.001692872,0.002268942,0.234298952,0,0.000776871,0.000835976,0.00011031,0.000282595,0.001811594,0.001365953,0.001342975,0.001276247,0.042364687,0.001601407,5.33E-05,0.000885202,0.001067915,0.001101373,0.00079763,0.000780172,0,0.055306389,0,0.000132867,0,0.002580729,0,0,0,0.000269333,0.00349886,0.006998745,0.000637892,0.003847455,0,0,0.000238173,0.008736373,0,0,0,0,0,0,0,0,0.000625556,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.003399406,0.02487652,0,0.001446916,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0,0,0.000131404,0.003550529,0,0,1
CP010371.1,0.029465778,0,0,0,0,0,0.024836601,0.001257944,0.001267573,0,0.017783455,0,0.005175388,2.35E-05,0.001256815,0.000359842,0.004986288,0.000359842,0.000580469,0.001290431,0.002015677,0.007203236,0.003666291,0,0.002591929,0.011088604,0.000320444,0.000542927,0,0.414795723,0,0,0.001222902,0.000360395,0.000360395,0,0,0.002280767,0.031735298,0.008427841,0.01210779,0.013241897,0,0.002393981,0.000580552,0.000570274,0,0,0,0.000464923,0.000812445,0.000586333,0,0,0.000901098,0,0.000100935,0.000243682,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0.000378788,0.000378788,2.11E-05,0,0.000847655,0.006435681,0,0.001736001,0,0,0.000448699,0.000846436,0,0.030987652,0,0.000537834,0.000270463,0,0.000462428,0.003472222,0.002405708,0.000645661,0.000650164,0.490589373,0,0.001224838,0.00050583,0.001022472,0.001054506,0.000557741,0.000540119,0,0.019947849,0,0.000132867,0,0,0,0,0,0,0.002214875,0.098585771,0.000548468,0.003234399,0,0,0,0.161912435,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.000797983,0.001263517,0,0.00245459,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0.000115306,0,0,0.000243262,0,0,0.000131404,0.000821882,0,0,1
CP010438.1,0.043785981,0,0,0,0,0,0.024836601,0.005930307,0.002518684,0,0,0.00284685,0.000209107,0.000893361,0.005990272,0.000167926,0.007080529,0.000167926,0.000580469,0.002564103,0.002447608,0,0,0,0.000169565,0.011210841,0.000149541,0.000542927,0.002026612,0.010906147,0.010603528,0,0.00397046,0.000168184,0.000168184,0,0,0,0.046472042,0.005936132,0.004041318,0.005629999,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.003123807,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.000914138,0.000374167,0,0,0,0,0,0.000230846,0.00364479,0.045121251,0,0.000537834,0.001376902,0.00011031,0.000231214,0,0.000163099,0.000232438,0,0.008477435,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.045580183,0,0.000132867,0,6.51E-05,0,0,0,0,0.005874234,0.042282074,0.000548468,0.043865212,0,0,0,0.080012085,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.002510625,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.001134197,0,0,0
CP010439.1,0.043785981,0,0,0,0,0,0.024836601,0.005930307,0.002518684,0,0,0.00284685,0.000209107,0.000893361,0.005990272,0.000167926,0.007080529,0.000167926,0.000580469,0.002564103,0.002447608,0,0,0,0.000169565,0.011210841,0.000149541,0.000542927,0.002026612,0.010906147,0.010603528,0,0.00397046,0.000168184,0.000168184,0,0,0,0.046472042,0.005936132,0.004041318,0.005629999,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.003123807,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.000914138,0.000374167,0,0,0,0,0,0.000230846,0.00364479,0.045121251,0,0.000537834,0.001376902,0.00011031,0.000231214,0,0.000163099,0.000232438,0,0.008477435,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.045580183,0,0.000132867,0,6.51E-05,0,0,0,0,0.005874234,0.042282074,0.000548468,0.043865212,0,0,0,0.080012085,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.002510625,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.001134197,0,0,0
CP010440.1,0.043785981,0.000754205,0,0,0,0,0.024836601,0.005930307,0.002518684,0,0,0.00284685,0.000209107,0.000893361,0.005990272,0.000167926,0.007080529,0.000167926,0.000580469,0.002564103,0.002447608,0,0,0,0.000169565,0.011210841,0.000149541,0.000542927,0.002026612,0.010906147,0.010603528,0,0.00397046,0.000168184,0.000168184,0,0,0,0.046472042,0.005936132,0.004041318,0.005629999,0,0,0.000580552,0.000570274,0,0.000754926,0,0.000269166,0.000812445,0.000586333,0,0.003123807,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.000914138,0.000374167,0,0,0,0,0,0.000230846,0.00364479,0.045121251,0,0.000537834,0.001376902,0.00011031,0.000231214,0,0.000163099,0.000232438,0,0.008477435,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.04482399,0,0.000132867,0,6.51E-05,0,0,0,0,0.005874234,0.041582199,0.000548468,0.043865212,0,0,0,0.079281956,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.002510625,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.001134197,0,0,0
CP010441.1,0.053546004,0,0,0,0,0,0.024836601,0.011288821,0.002518684,0,0,0.001133701,0.000209107,0,0.011915255,0.000167926,0,0.000167926,0.000580469,0.008061002,0.007694769,0,0,0,0.000605591,0.011210841,0.000149541,0.000542927,0.008056612,0.009478976,0.010603528,0,0.008957357,0.000168184,0.000168184,0,0,0,0.060159493,0.005936132,0.004639434,0.006278939,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.008816077,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.006947445,0.000424056,0,0,0,0,0,0.000230846,0.001689638,0.055174173,0,0.000537834,0.001376902,0.00011031,0.000231214,0.001258052,0.000163099,0.000232438,0,0.009264464,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.017340287,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.043865212,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.00789288,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.006640805,0,0,0
CP010442.1,0.053546004,0,0,0,0,0,0.024836601,0.011288821,0.002518684,0,0,0.001133701,0.000209107,0,0.011915255,0.000167926,0,0.000167926,0.000580469,0.008061002,0.007694769,0,0,0,0.000605591,0.011210841,0.000149541,0.000542927,0.008056612,0.009478976,0.010603528,0,0.008957357,0.000168184,0.000168184,0,0,0,0.060159493,0.005936132,0.004639434,0.006278939,0,0,0.000580552,0.000570274,0,0,0,0.000269166,0.000812445,0.000586333,0,0.008816077,0.000245754,0,0.000100935,0.000278493,0.00030494,0.000572745,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.006947445,0.000424056,0,0,0,0,0,0.000230846,0.001689638,0.055174173,0,0.000537834,0.001376902,0.00011031,0.000231214,0.001258052,0.000163099,0.000232438,0,0.009264464,0.001420967,0.000159761,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.017340287,0,0.000132867,0,6.51E-05,0,0,0,0,0.004654447,0.001230814,0.000548468,0.043865212,0,0,0,0.019109242,0,0,0,0,0,0,0,0,3.29E-05,0.000329464,1.76E-05,0.000161417,0.000586326,0.000593732,0.000597862,0.001037378,0.00789288,0,0,0,0,0.000136079,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000575304,0.000542806,0.000290247,0.000586236,0.000570251,0,0,0,0,0,0,0,0,0,0.000243262,0,0,0.000131404,0.006640805,0,0,0
